0,1043,2087,3130,4174,5217,6261,7304,8348,9391,10435,11478,12522,13565,14609,15652,16696,17739,18783,19826,20870,21913,22957,24000,1043,1476,2333,3300,4302,5321,6347,7379,8413,9449,10487,11526,12565,13605,14646,15687,16728,17770,18812,19854,20896,21938,22980,24023,2087,2333,2951,3762,4667,5619,6600,7597,8605,9620,10641,11666,12694,13725,14757,15791,16826,17861,18898,19936,20974,22012,23051,24091,3130,3300,3762,4427,5217,6084,7000,7947,8915,9899,10894,11897,12907,13922,14940,15962,16987,18013,19042,20072,21103,22136,23169,24203,4174,4302,4667,5217,5903,6682,7525,8413,9333,10277,11239,12214,13199,14193,15193,16199,17209,18224,19241,20261,21283,22307,23333,24360,5217,5321,5619,6084,6682,7379,8150,8976,9844,10743,11666,12608,13565,14534,15512,16499,17492,18490,19494,20501,21512,22526,23542,24561,6261,6347,6600,7000,7525,8150,8854,9620,10435,11287,12169,13075,14000,14940,15894,16858,17831,18812,19799,20791,21788,22790,23795,24803,7304,7379,7597,7947,8413,8976,9620,10330,11092,11897,12737,13605,14496,15407,16333,17273,18224,19184,20153,21129,22111,23098,24091,25087,8348,8413,8605,8915,9333,9844,10435,11092,11806,12565,13363,14193,15049,15928,16826,17739,18666,19605,20554,21512,22477,23449,24427,25410,9391,9449,9620,9899,10277,10743,11287,11897,12565,13281,14039,14831,15652,16499,17367,18253,19156,20072,21000,21938,22885,23841,24803,25772,10435,10487,10641,10894,11239,11666,12169,12737,13363,14039,14757,15512,16300,17114,17953,18812,19688,20581,21487,22404,23333,24271,25217,26170,11478,11526,11666,11897,12214,12608,13075,13605,14193,14831,15512,16233,16987,17770,18579,19410,20261,21129,22012,22909,23818,24737,25666,26604,12522,12565,12694,12907,13199,13565,14000,14496,15049,15652,16300,16987,17708,18461,19241,20045,20870,21713,22574,23449,24338,25238,26149,27070,13565,13605,13725,13922,14193,14534,14940,15407,15928,16499,17114,17770,18461,19184,19936,20712,21512,22331,23169,24023,24891,25772,26665,27568,14609,14646,14757,14940,15193,15512,15894,16333,16826,17367,17953,18579,19241,19936,20660,21410,22185,22980,23795,24627,25475,26336,27211,28097,15652,15687,15791,15962,16199,16499,16858,17273,17739,18253,18812,19410,20045,20712,21410,22136,22885,23657,24449,25260,26087,26929,27785,28653,16696,16728,16826,16987,17209,17492,17831,18224,18666,19156,19688,20261,20870,21512,22185,22885,23611,24360,25130,25919,26726,27549,28386,29236,17739,17770,17861,18013,18224,18490,18812,19184,19605,20072,20581,21129,21713,22331,22980,23657,24360,25087,25835,26604,27390,28193,29012,29844,18783,18812,18898,19042,19241,19494,19799,20153,20554,21000,21487,22012,22574,23169,23795,24449,25130,25835,26563,27310,28077,28861,29661,30476,19826,19854,19936,20072,20261,20501,20791,21129,21512,21938,22404,22909,23449,24023,24627,25260,25919,26604,27310,28038,28786,29551,30333,31130,20870,20896,20974,21103,21283,21512,21788,22111,22477,22885,23333,23818,24338,24891,25475,26087,26726,27390,28077,28786,29514,30261,31025,31805,21913,21938,22012,22136,22307,22526,22790,23098,23449,23841,24271,24737,25238,25772,26336,26929,27549,28193,28861,29551,30261,30990,31736,32499,22957,22980,23051,23169,23333,23542,23795,24091,24427,24803,25217,25666,26149,26665,27211,27785,28386,29012,29661,30333,31025,31736,32465,33211,24000,24023,24091,24203,24360,24561,24803,25087,25410,25772,26170,26604,27070,27568,28097,28653,29236,29844,30476,31130,31805,32499,33211,33941
1043,0,1043,2087,3130,4174,5217,6261,7304,8348,9391,10435,11478,12522,13565,14609,15652,16696,17739,18783,19826,20870,21913,22957,1476,1043,1476,2333,3300,4302,5321,6347,7379,8413,9449,10487,11526,12565,13605,14646,15687,16728,17770,18812,19854,20896,21938,22980,2333,2087,2333,2951,3762,4667,5619,6600,7597,8605,9620,10641,11666,12694,13725,14757,15791,16826,17861,18898,19936,20974,22012,23051,3300,3130,3300,3762,4427,5217,6084,7000,7947,8915,9899,10894,11897,12907,13922,14940,15962,16987,18013,19042,20072,21103,22136,23169,4302,4174,4302,4667,5217,5903,6682,7525,8413,9333,10277,11239,12214,13199,14193,15193,16199,17209,18224,19241,20261,21283,22307,23333,5321,5217,5321,5619,6084,6682,7379,8150,8976,9844,10743,11666,12608,13565,14534,15512,16499,17492,18490,19494,20501,21512,22526,23542,6347,6261,6347,6600,7000,7525,8150,8854,9620,10435,11287,12169,13075,14000,14940,15894,16858,17831,18812,19799,20791,21788,22790,23795,7379,7304,7379,7597,7947,8413,8976,9620,10330,11092,11897,12737,13605,14496,15407,16333,17273,18224,19184,20153,21129,22111,23098,24091,8413,8348,8413,8605,8915,9333,9844,10435,11092,11806,12565,13363,14193,15049,15928,16826,17739,18666,19605,20554,21512,22477,23449,24427,9449,9391,9449,9620,9899,10277,10743,11287,11897,12565,13281,14039,14831,15652,16499,17367,18253,19156,20072,21000,21938,22885,23841,24803,10487,10435,10487,10641,10894,11239,11666,12169,12737,13363,14039,14757,15512,16300,17114,17953,18812,19688,20581,21487,22404,23333,24271,25217,11526,11478,11526,11666,11897,12214,12608,13075,13605,14193,14831,15512,16233,16987,17770,18579,19410,20261,21129,22012,22909,23818,24737,25666,12565,12522,12565,12694,12907,13199,13565,14000,14496,15049,15652,16300,16987,17708,18461,19241,20045,20870,21713,22574,23449,24338,25238,26149,13605,13565,13605,13725,13922,14193,14534,14940,15407,15928,16499,17114,17770,18461,19184,19936,20712,21512,22331,23169,24023,24891,25772,26665,14646,14609,14646,14757,14940,15193,15512,15894,16333,16826,17367,17953,18579,19241,19936,20660,21410,22185,22980,23795,24627,25475,26336,27211,15687,15652,15687,15791,15962,16199,16499,16858,17273,17739,18253,18812,19410,20045,20712,21410,22136,22885,23657,24449,25260,26087,26929,27785,16728,16696,16728,16826,16987,17209,17492,17831,18224,18666,19156,19688,20261,20870,21512,22185,22885,23611,24360,25130,25919,26726,27549,28386,17770,17739,17770,17861,18013,18224,18490,18812,19184,19605,20072,20581,21129,21713,22331,22980,23657,24360,25087,25835,26604,27390,28193,29012,18812,18783,18812,18898,19042,19241,19494,19799,20153,20554,21000,21487,22012,22574,23169,23795,24449,25130,25835,26563,27310,28077,28861,29661,19854,19826,19854,19936,20072,20261,20501,20791,21129,21512,21938,22404,22909,23449,24023,24627,25260,25919,26604,27310,28038,28786,29551,30333,20896,20870,20896,20974,21103,21283,21512,21788,22111,22477,22885,23333,23818,24338,24891,25475,26087,26726,27390,28077,28786,29514,30261,31025,21938,21913,21938,22012,22136,22307,22526,22790,23098,23449,23841,24271,24737,25238,25772,26336,26929,27549,28193,28861,29551,30261,30990,31736,22980,22957,22980,23051,23169,23333,23542,23795,24091,24427,24803,25217,25666,26149,26665,27211,27785,28386,29012,29661,30333,31025,31736,32465,24023,24000,24023,24091,24203,24360,24561,24803,25087,25410,25772,26170,26604,27070,27568,28097,28653,29236,29844,30476,31130,31805,32499,33211
2087,1043,0,1043,2087,3130,4174,5217,6261,7304,8348,9391,10435,11478,12522,13565,14609,15652,16696,17739,18783,19826,20870,21913,2333,1476,1043,1476,2333,3300,4302,5321,6347,7379,8413,9449,10487,11526,12565,13605,14646,15687,16728,17770,18812,19854,20896,21938,2951,2333,2087,2333,2951,3762,4667,5619,6600,7597,8605,9620,10641,11666,12694,13725,14757,15791,16826,17861,18898,19936,20974,22012,3762,3300,3130,3300,3762,4427,5217,6084,7000,7947,8915,9899,10894,11897,12907,13922,14940,15962,16987,18013,19042,20072,21103,22136,4667,4302,4174,4302,4667,5217,5903,6682,7525,8413,9333,10277,11239,12214,13199,14193,15193,16199,17209,18224,19241,20261,21283,22307,5619,5321,5217,5321,5619,6084,6682,7379,8150,8976,9844,10743,11666,12608,13565,14534,15512,16499,17492,18490,19494,20501,21512,22526,6600,6347,6261,6347,6600,7000,7525,8150,8854,9620,10435,11287,12169,13075,14000,14940,15894,16858,17831,18812,19799,20791,21788,22790,7597,7379,7304,7379,7597,7947,8413,8976,9620,10330,11092,11897,12737,13605,14496,15407,16333,17273,18224,19184,20153,21129,22111,23098,8605,8413,8348,8413,8605,8915,9333,9844,10435,11092,11806,12565,13363,14193,15049,15928,16826,17739,18666,19605,20554,21512,22477,23449,9620,9449,9391,9449,9620,9899,10277,10743,11287,11897,12565,13281,14039,14831,15652,16499,17367,18253,19156,20072,21000,21938,22885,23841,10641,10487,10435,10487,10641,10894,11239,11666,12169,12737,13363,14039,14757,15512,16300,17114,17953,18812,19688,20581,21487,22404,23333,24271,11666,11526,11478,11526,11666,11897,12214,12608,13075,13605,14193,14831,15512,16233,16987,17770,18579,19410,20261,21129,22012,22909,23818,24737,12694,12565,12522,12565,12694,12907,13199,13565,14000,14496,15049,15652,16300,16987,17708,18461,19241,20045,20870,21713,22574,23449,24338,25238,13725,13605,13565,13605,13725,13922,14193,14534,14940,15407,15928,16499,17114,17770,18461,19184,19936,20712,21512,22331,23169,24023,24891,25772,14757,14646,14609,14646,14757,14940,15193,15512,15894,16333,16826,17367,17953,18579,19241,19936,20660,21410,22185,22980,23795,24627,25475,26336,15791,15687,15652,15687,15791,15962,16199,16499,16858,17273,17739,18253,18812,19410,20045,20712,21410,22136,22885,23657,24449,25260,26087,26929,16826,16728,16696,16728,16826,16987,17209,17492,17831,18224,18666,19156,19688,20261,20870,21512,22185,22885,23611,24360,25130,25919,26726,27549,17861,17770,17739,17770,17861,18013,18224,18490,18812,19184,19605,20072,20581,21129,21713,22331,22980,23657,24360,25087,25835,26604,27390,28193,18898,18812,18783,18812,18898,19042,19241,19494,19799,20153,20554,21000,21487,22012,22574,23169,23795,24449,25130,25835,26563,27310,28077,28861,19936,19854,19826,19854,19936,20072,20261,20501,20791,21129,21512,21938,22404,22909,23449,24023,24627,25260,25919,26604,27310,28038,28786,29551,20974,20896,20870,20896,20974,21103,21283,21512,21788,22111,22477,22885,23333,23818,24338,24891,25475,26087,26726,27390,28077,28786,29514,30261,22012,21938,21913,21938,22012,22136,22307,22526,22790,23098,23449,23841,24271,24737,25238,25772,26336,26929,27549,28193,28861,29551,30261,30990,23051,22980,22957,22980,23051,23169,23333,23542,23795,24091,24427,24803,25217,25666,26149,26665,27211,27785,28386,29012,29661,30333,31025,31736,24091,24023,24000,24023,24091,24203,24360,24561,24803,25087,25410,25772,26170,26604,27070,27568,28097,28653,29236,29844,30476,31130,31805,32499
3130,2087,1043,0,1043,2087,3130,4174,5217,6261,7304,8348,9391,10435,11478,12522,13565,14609,15652,16696,17739,18783,19826,20870,3300,2333,1476,1043,1476,2333,3300,4302,5321,6347,7379,8413,9449,10487,11526,12565,13605,14646,15687,16728,17770,18812,19854,20896,3762,2951,2333,2087,2333,2951,3762,4667,5619,6600,7597,8605,9620,10641,11666,12694,13725,14757,15791,16826,17861,18898,19936,20974,4427,3762,3300,3130,3300,3762,4427,5217,6084,7000,7947,8915,9899,10894,11897,12907,13922,14940,15962,16987,18013,19042,20072,21103,5217,4667,4302,4174,4302,4667,5217,5903,6682,7525,8413,9333,10277,11239,12214,13199,14193,15193,16199,17209,18224,19241,20261,21283,6084,5619,5321,5217,5321,5619,6084,6682,7379,8150,8976,9844,10743,11666,12608,13565,14534,15512,16499,17492,18490,19494,20501,21512,7000,6600,6347,6261,6347,6600,7000,7525,8150,8854,9620,10435,11287,12169,13075,14000,14940,15894,16858,17831,18812,19799,20791,21788,7947,7597,7379,7304,7379,7597,7947,8413,8976,9620,10330,11092,11897,12737,13605,14496,15407,16333,17273,18224,19184,20153,21129,22111,8915,8605,8413,8348,8413,8605,8915,9333,9844,10435,11092,11806,12565,13363,14193,15049,15928,16826,17739,18666,19605,20554,21512,22477,9899,9620,9449,9391,9449,9620,9899,10277,10743,11287,11897,12565,13281,14039,14831,15652,16499,17367,18253,19156,20072,21000,21938,22885,10894,10641,10487,10435,10487,10641,10894,11239,11666,12169,12737,13363,14039,14757,15512,16300,17114,17953,18812,19688,20581,21487,22404,23333,11897,11666,11526,11478,11526,11666,11897,12214,12608,13075,13605,14193,14831,15512,16233,16987,17770,18579,19410,20261,21129,22012,22909,23818,12907,12694,12565,12522,12565,12694,12907,13199,13565,14000,14496,15049,15652,16300,16987,17708,18461,19241,20045,20870,21713,22574,23449,24338,13922,13725,13605,13565,13605,13725,13922,14193,14534,14940,15407,15928,16499,17114,17770,18461,19184,19936,20712,21512,22331,23169,24023,24891,14940,14757,14646,14609,14646,14757,14940,15193,15512,15894,16333,16826,17367,17953,18579,19241,19936,20660,21410,22185,22980,23795,24627,25475,15962,15791,15687,15652,15687,15791,15962,16199,16499,16858,17273,17739,18253,18812,19410,20045,20712,21410,22136,22885,23657,24449,25260,26087,16987,16826,16728,16696,16728,16826,16987,17209,17492,17831,18224,18666,19156,19688,20261,20870,21512,22185,22885,23611,24360,25130,25919,26726,18013,17861,17770,17739,17770,17861,18013,18224,18490,18812,19184,19605,20072,20581,21129,21713,22331,22980,23657,24360,25087,25835,26604,27390,19042,18898,18812,18783,18812,18898,19042,19241,19494,19799,20153,20554,21000,21487,22012,22574,23169,23795,24449,25130,25835,26563,27310,28077,20072,19936,19854,19826,19854,19936,20072,20261,20501,20791,21129,21512,21938,22404,22909,23449,24023,24627,25260,25919,26604,27310,28038,28786,21103,20974,20896,20870,20896,20974,21103,21283,21512,21788,22111,22477,22885,23333,23818,24338,24891,25475,26087,26726,27390,28077,28786,29514,22136,22012,21938,21913,21938,22012,22136,22307,22526,22790,23098,23449,23841,24271,24737,25238,25772,26336,26929,27549,28193,28861,29551,30261,23169,23051,22980,22957,22980,23051,23169,23333,23542,23795,24091,24427,24803,25217,25666,26149,26665,27211,27785,28386,29012,29661,30333,31025,24203,24091,24023,24000,24023,24091,24203,24360,24561,24803,25087,25410,25772,26170,26604,27070,27568,28097,28653,29236,29844,30476,31130,31805
4174,3130,2087,1043,0,1043,2087,3130,4174,5217,6261,7304,8348,9391,10435,11478,12522,13565,14609,15652,16696,17739,18783,19826,4302,3300,2333,1476,1043,1476,2333,3300,4302,5321,6347,7379,8413,9449,10487,11526,12565,13605,14646,15687,16728,17770,18812,19854,4667,3762,2951,2333,2087,2333,2951,3762,4667,5619,6600,7597,8605,9620,10641,11666,12694,13725,14757,15791,16826,17861,18898,19936,5217,4427,3762,3300,3130,3300,3762,4427,5217,6084,7000,7947,8915,9899,10894,11897,12907,13922,14940,15962,16987,18013,19042,20072,5903,5217,4667,4302,4174,4302,4667,5217,5903,6682,7525,8413,9333,10277,11239,12214,13199,14193,15193,16199,17209,18224,19241,20261,6682,6084,5619,5321,5217,5321,5619,6084,6682,7379,8150,8976,9844,10743,11666,12608,13565,14534,15512,16499,17492,18490,19494,20501,7525,7000,6600,6347,6261,6347,6600,7000,7525,8150,8854,9620,10435,11287,12169,13075,14000,14940,15894,16858,17831,18812,19799,20791,8413,7947,7597,7379,7304,7379,7597,7947,8413,8976,9620,10330,11092,11897,12737,13605,14496,15407,16333,17273,18224,19184,20153,21129,9333,8915,8605,8413,8348,8413,8605,8915,9333,9844,10435,11092,11806,12565,13363,14193,15049,15928,16826,17739,18666,19605,20554,21512,10277,9899,9620,9449,9391,9449,9620,9899,10277,10743,11287,11897,12565,13281,14039,14831,15652,16499,17367,18253,19156,20072,21000,21938,11239,10894,10641,10487,10435,10487,10641,10894,11239,11666,12169,12737,13363,14039,14757,15512,16300,17114,17953,18812,19688,20581,21487,22404,12214,11897,11666,11526,11478,11526,11666,11897,12214,12608,13075,13605,14193,14831,15512,16233,16987,17770,18579,19410,20261,21129,22012,22909,13199,12907,12694,12565,12522,12565,12694,12907,13199,13565,14000,14496,15049,15652,16300,16987,17708,18461,19241,20045,20870,21713,22574,23449,14193,13922,13725,13605,13565,13605,13725,13922,14193,14534,14940,15407,15928,16499,17114,17770,18461,19184,19936,20712,21512,22331,23169,24023,15193,14940,14757,14646,14609,14646,14757,14940,15193,15512,15894,16333,16826,17367,17953,18579,19241,19936,20660,21410,22185,22980,23795,24627,16199,15962,15791,15687,15652,15687,15791,15962,16199,16499,16858,17273,17739,18253,18812,19410,20045,20712,21410,22136,22885,23657,24449,25260,17209,16987,16826,16728,16696,16728,16826,16987,17209,17492,17831,18224,18666,19156,19688,20261,20870,21512,22185,22885,23611,24360,25130,25919,18224,18013,17861,17770,17739,17770,17861,18013,18224,18490,18812,19184,19605,20072,20581,21129,21713,22331,22980,23657,24360,25087,25835,26604,19241,19042,18898,18812,18783,18812,18898,19042,19241,19494,19799,20153,20554,21000,21487,22012,22574,23169,23795,24449,25130,25835,26563,27310,20261,20072,19936,19854,19826,19854,19936,20072,20261,20501,20791,21129,21512,21938,22404,22909,23449,24023,24627,25260,25919,26604,27310,28038,21283,21103,20974,20896,20870,20896,20974,21103,21283,21512,21788,22111,22477,22885,23333,23818,24338,24891,25475,26087,26726,27390,28077,28786,22307,22136,22012,21938,21913,21938,22012,22136,22307,22526,22790,23098,23449,23841,24271,24737,25238,25772,26336,26929,27549,28193,28861,29551,23333,23169,23051,22980,22957,22980,23051,23169,23333,23542,23795,24091,24427,24803,25217,25666,26149,26665,27211,27785,28386,29012,29661,30333,24360,24203,24091,24023,24000,24023,24091,24203,24360,24561,24803,25087,25410,25772,26170,26604,27070,27568,28097,28653,29236,29844,30476,31130
5217,4174,3130,2087,1043,0,1043,2087,3130,4174,5217,6261,7304,8348,9391,10435,11478,12522,13565,14609,15652,16696,17739,18783,5321,4302,3300,2333,1476,1043,1476,2333,3300,4302,5321,6347,7379,8413,9449,10487,11526,12565,13605,14646,15687,16728,17770,18812,5619,4667,3762,2951,2333,2087,2333,2951,3762,4667,5619,6600,7597,8605,9620,10641,11666,12694,13725,14757,15791,16826,17861,18898,6084,5217,4427,3762,3300,3130,3300,3762,4427,5217,6084,7000,7947,8915,9899,10894,11897,12907,13922,14940,15962,16987,18013,19042,6682,5903,5217,4667,4302,4174,4302,4667,5217,5903,6682,7525,8413,9333,10277,11239,12214,13199,14193,15193,16199,17209,18224,19241,7379,6682,6084,5619,5321,5217,5321,5619,6084,6682,7379,8150,8976,9844,10743,11666,12608,13565,14534,15512,16499,17492,18490,19494,8150,7525,7000,6600,6347,6261,6347,6600,7000,7525,8150,8854,9620,10435,11287,12169,13075,14000,14940,15894,16858,17831,18812,19799,8976,8413,7947,7597,7379,7304,7379,7597,7947,8413,8976,9620,10330,11092,11897,12737,13605,14496,15407,16333,17273,18224,19184,20153,9844,9333,8915,8605,8413,8348,8413,8605,8915,9333,9844,10435,11092,11806,12565,13363,14193,15049,15928,16826,17739,18666,19605,20554,10743,10277,9899,9620,9449,9391,9449,9620,9899,10277,10743,11287,11897,12565,13281,14039,14831,15652,16499,17367,18253,19156,20072,21000,11666,11239,10894,10641,10487,10435,10487,10641,10894,11239,11666,12169,12737,13363,14039,14757,15512,16300,17114,17953,18812,19688,20581,21487,12608,12214,11897,11666,11526,11478,11526,11666,11897,12214,12608,13075,13605,14193,14831,15512,16233,16987,17770,18579,19410,20261,21129,22012,13565,13199,12907,12694,12565,12522,12565,12694,12907,13199,13565,14000,14496,15049,15652,16300,16987,17708,18461,19241,20045,20870,21713,22574,14534,14193,13922,13725,13605,13565,13605,13725,13922,14193,14534,14940,15407,15928,16499,17114,17770,18461,19184,19936,20712,21512,22331,23169,15512,15193,14940,14757,14646,14609,14646,14757,14940,15193,15512,15894,16333,16826,17367,17953,18579,19241,19936,20660,21410,22185,22980,23795,16499,16199,15962,15791,15687,15652,15687,15791,15962,16199,16499,16858,17273,17739,18253,18812,19410,20045,20712,21410,22136,22885,23657,24449,17492,17209,16987,16826,16728,16696,16728,16826,16987,17209,17492,17831,18224,18666,19156,19688,20261,20870,21512,22185,22885,23611,24360,25130,18490,18224,18013,17861,17770,17739,17770,17861,18013,18224,18490,18812,19184,19605,20072,20581,21129,21713,22331,22980,23657,24360,25087,25835,19494,19241,19042,18898,18812,18783,18812,18898,19042,19241,19494,19799,20153,20554,21000,21487,22012,22574,23169,23795,24449,25130,25835,26563,20501,20261,20072,19936,19854,19826,19854,19936,20072,20261,20501,20791,21129,21512,21938,22404,22909,23449,24023,24627,25260,25919,26604,27310,21512,21283,21103,20974,20896,20870,20896,20974,21103,21283,21512,21788,22111,22477,22885,23333,23818,24338,24891,25475,26087,26726,27390,28077,22526,22307,22136,22012,21938,21913,21938,22012,22136,22307,22526,22790,23098,23449,23841,24271,24737,25238,25772,26336,26929,27549,28193,28861,23542,23333,23169,23051,22980,22957,22980,23051,23169,23333,23542,23795,24091,24427,24803,25217,25666,26149,26665,27211,27785,28386,29012,29661,24561,24360,24203,24091,24023,24000,24023,24091,24203,24360,24561,24803,25087,25410,25772,26170,26604,27070,27568,28097,28653,29236,29844,30476
6261,5217,4174,3130,2087,1043,0,1043,2087,3130,4174,5217,6261,7304,8348,9391,10435,11478,12522,13565,14609,15652,16696,17739,6347,5321,4302,3300,2333,1476,1043,1476,2333,3300,4302,5321,6347,7379,8413,9449,10487,11526,12565,13605,14646,15687,16728,17770,6600,5619,4667,3762,2951,2333,2087,2333,2951,3762,4667,5619,6600,7597,8605,9620,10641,11666,12694,13725,14757,15791,16826,17861,7000,6084,5217,4427,3762,3300,3130,3300,3762,4427,5217,6084,7000,7947,8915,9899,10894,11897,12907,13922,14940,15962,16987,18013,7525,6682,5903,5217,4667,4302,4174,4302,4667,5217,5903,6682,7525,8413,9333,10277,11239,12214,13199,14193,15193,16199,17209,18224,8150,7379,6682,6084,5619,5321,5217,5321,5619,6084,6682,7379,8150,8976,9844,10743,11666,12608,13565,14534,15512,16499,17492,18490,8854,8150,7525,7000,6600,6347,6261,6347,6600,7000,7525,8150,8854,9620,10435,11287,12169,13075,14000,14940,15894,16858,17831,18812,9620,8976,8413,7947,7597,7379,7304,7379,7597,7947,8413,8976,9620,10330,11092,11897,12737,13605,14496,15407,16333,17273,18224,19184,10435,9844,9333,8915,8605,8413,8348,8413,8605,8915,9333,9844,10435,11092,11806,12565,13363,14193,15049,15928,16826,17739,18666,19605,11287,10743,10277,9899,9620,9449,9391,9449,9620,9899,10277,10743,11287,11897,12565,13281,14039,14831,15652,16499,17367,18253,19156,20072,12169,11666,11239,10894,10641,10487,10435,10487,10641,10894,11239,11666,12169,12737,13363,14039,14757,15512,16300,17114,17953,18812,19688,20581,13075,12608,12214,11897,11666,11526,11478,11526,11666,11897,12214,12608,13075,13605,14193,14831,15512,16233,16987,17770,18579,19410,20261,21129,14000,13565,13199,12907,12694,12565,12522,12565,12694,12907,13199,13565,14000,14496,15049,15652,16300,16987,17708,18461,19241,20045,20870,21713,14940,14534,14193,13922,13725,13605,13565,13605,13725,13922,14193,14534,14940,15407,15928,16499,17114,17770,18461,19184,19936,20712,21512,22331,15894,15512,15193,14940,14757,14646,14609,14646,14757,14940,15193,15512,15894,16333,16826,17367,17953,18579,19241,19936,20660,21410,22185,22980,16858,16499,16199,15962,15791,15687,15652,15687,15791,15962,16199,16499,16858,17273,17739,18253,18812,19410,20045,20712,21410,22136,22885,23657,17831,17492,17209,16987,16826,16728,16696,16728,16826,16987,17209,17492,17831,18224,18666,19156,19688,20261,20870,21512,22185,22885,23611,24360,18812,18490,18224,18013,17861,17770,17739,17770,17861,18013,18224,18490,18812,19184,19605,20072,20581,21129,21713,22331,22980,23657,24360,25087,19799,19494,19241,19042,18898,18812,18783,18812,18898,19042,19241,19494,19799,20153,20554,21000,21487,22012,22574,23169,23795,24449,25130,25835,20791,20501,20261,20072,19936,19854,19826,19854,19936,20072,20261,20501,20791,21129,21512,21938,22404,22909,23449,24023,24627,25260,25919,26604,21788,21512,21283,21103,20974,20896,20870,20896,20974,21103,21283,21512,21788,22111,22477,22885,23333,23818,24338,24891,25475,26087,26726,27390,22790,22526,22307,22136,22012,21938,21913,21938,22012,22136,22307,22526,22790,23098,23449,23841,24271,24737,25238,25772,26336,26929,27549,28193,23795,23542,23333,23169,23051,22980,22957,22980,23051,23169,23333,23542,23795,24091,24427,24803,25217,25666,26149,26665,27211,27785,28386,29012,24803,24561,24360,24203,24091,24023,24000,24023,24091,24203,24360,24561,24803,25087,25410,25772,26170,26604,27070,27568,28097,28653,29236,29844
7304,6261,5217,4174,3130,2087,1043,0,1043,2087,3130,4174,5217,6261,7304,8348,9391,10435,11478,12522,13565,14609,15652,16696,7379,6347,5321,4302,3300,2333,1476,1043,1476,2333,3300,4302,5321,6347,7379,8413,9449,10487,11526,12565,13605,14646,15687,16728,7597,6600,5619,4667,3762,2951,2333,2087,2333,2951,3762,4667,5619,6600,7597,8605,9620,10641,11666,12694,13725,14757,15791,16826,7947,7000,6084,5217,4427,3762,3300,3130,3300,3762,4427,5217,6084,7000,7947,8915,9899,10894,11897,12907,13922,14940,15962,16987,8413,7525,6682,5903,5217,4667,4302,4174,4302,4667,5217,5903,6682,7525,8413,9333,10277,11239,12214,13199,14193,15193,16199,17209,8976,8150,7379,6682,6084,5619,5321,5217,5321,5619,6084,6682,7379,8150,8976,9844,10743,11666,12608,13565,14534,15512,16499,17492,9620,8854,8150,7525,7000,6600,6347,6261,6347,6600,7000,7525,8150,8854,9620,10435,11287,12169,13075,14000,14940,15894,16858,17831,10330,9620,8976,8413,7947,7597,7379,7304,7379,7597,7947,8413,8976,9620,10330,11092,11897,12737,13605,14496,15407,16333,17273,18224,11092,10435,9844,9333,8915,8605,8413,8348,8413,8605,8915,9333,9844,10435,11092,11806,12565,13363,14193,15049,15928,16826,17739,18666,11897,11287,10743,10277,9899,9620,9449,9391,9449,9620,9899,10277,10743,11287,11897,12565,13281,14039,14831,15652,16499,17367,18253,19156,12737,12169,11666,11239,10894,10641,10487,10435,10487,10641,10894,11239,11666,12169,12737,13363,14039,14757,15512,16300,17114,17953,18812,19688,13605,13075,12608,12214,11897,11666,11526,11478,11526,11666,11897,12214,12608,13075,13605,14193,14831,15512,16233,16987,17770,18579,19410,20261,14496,14000,13565,13199,12907,12694,12565,12522,12565,12694,12907,13199,13565,14000,14496,15049,15652,16300,16987,17708,18461,19241,20045,20870,15407,14940,14534,14193,13922,13725,13605,13565,13605,13725,13922,14193,14534,14940,15407,15928,16499,17114,17770,18461,19184,19936,20712,21512,16333,15894,15512,15193,14940,14757,14646,14609,14646,14757,14940,15193,15512,15894,16333,16826,17367,17953,18579,19241,19936,20660,21410,22185,17273,16858,16499,16199,15962,15791,15687,15652,15687,15791,15962,16199,16499,16858,17273,17739,18253,18812,19410,20045,20712,21410,22136,22885,18224,17831,17492,17209,16987,16826,16728,16696,16728,16826,16987,17209,17492,17831,18224,18666,19156,19688,20261,20870,21512,22185,22885,23611,19184,18812,18490,18224,18013,17861,17770,17739,17770,17861,18013,18224,18490,18812,19184,19605,20072,20581,21129,21713,22331,22980,23657,24360,20153,19799,19494,19241,19042,18898,18812,18783,18812,18898,19042,19241,19494,19799,20153,20554,21000,21487,22012,22574,23169,23795,24449,25130,21129,20791,20501,20261,20072,19936,19854,19826,19854,19936,20072,20261,20501,20791,21129,21512,21938,22404,22909,23449,24023,24627,25260,25919,22111,21788,21512,21283,21103,20974,20896,20870,20896,20974,21103,21283,21512,21788,22111,22477,22885,23333,23818,24338,24891,25475,26087,26726,23098,22790,22526,22307,22136,22012,21938,21913,21938,22012,22136,22307,22526,22790,23098,23449,23841,24271,24737,25238,25772,26336,26929,27549,24091,23795,23542,23333,23169,23051,22980,22957,22980,23051,23169,23333,23542,23795,24091,24427,24803,25217,25666,26149,26665,27211,27785,28386,25087,24803,24561,24360,24203,24091,24023,24000,24023,24091,24203,24360,24561,24803,25087,25410,25772,26170,26604,27070,27568,28097,28653,29236
